income,credit_score,loan_amount,job_experience,assets_value,existing_loan_amount,approval
118920,879,6194498,23,19150203,1529263,1
223589,651,3960794,35,10800465,3704640,1
140196,525,5804232,9,16634538,2283774,1
288220,435,7423378,8,14847790,155119,1
105165,414,790625,22,15778672,1401063,1
215560,599,3952755,8,6115412,36814,1
299954,774,3870345,4,9531081,2810943,1
101795,761,1820384,1,8343420,653855,1
119071,822,1823586,2,13786917,3693843,1
76164,582,1284868,34,8565253,1145747,1
283087,777,517395,35,2473752,1991943,1
70839,781,9356011,5,14687681,816548,1
69934,409,6681163,24,3617341,507526,0
251766,383,1182151,18,17678438,3155354,1
157065,355,8652425,20,19413464,3617075,1
30706,450,1684634,15,8543074,80142,1
216210,354,4622111,6,11378583,4255950,1
74899,771,5051191,31,2798357,4525956,0
232380,884,5661895,0,13405952,4972117,1
59360,677,7781247,10,4248241,2845562,0
155696,814,2727237,7,18713037,4075081,1
254018,761,9798057,13,7509319,4579232,1
48756,657,5818324,5,16175419,1322312,1
115965,431,5283995,13,8404078,3369082,0
141695,458,7924617,11,14324207,1234708,1
72959,517,4636795,16,22120860,4915661,1
282902,759,264820,12,4615417,4016956,1
61070,382,1021226,24,3266418,3616099,0
199188,333,162717,16,19858873,2556251,1
134502,489,7736382,28,2656294,3454554,0
211318,835,3875975,5,870213,3364799,1
230372,870,9908783,26,21136841,4018684,1
278290,690,6870926,11,22710758,3830296,1
41188,305,7281533,27,3840654,1010795,0
208276,671,835312,2,7086811,2602568,1
240049,385,5514636,20,1249023,1411297,0
182878,609,7990886,16,4317880,3269836,1
94746,770,8918416,29,4310279,2778643,0
100610,886,6692958,19,9947934,2468817,0
229992,478,1564142,35,1572659,4300362,0
148201,382,2598034,9,24638181,4264038,1
259575,569,5973540,23,3839743,1043118,1
35194,473,2608717,25,22864100,839274,1
278743,895,1425750,9,8128003,1970475,1
52079,531,5875263,33,11529740,2509776,1
117152,606,5055989,8,10173311,2354717,1
194899,636,4533454,7,9193502,1978041,1
94436,338,3454173,21,1468452,330297,0
174568,483,9004798,13,8227328,4270874,0
189354,791,5531634,26,3877334,292137,1
74528,748,7312727,0,24793268,1016163,1
38894,364,6380245,16,23341505,3224882,1
250295,497,5275457,29,3619048,3486015,0
166332,514,8506742,33,16717045,3724316,1
243968,361,6682034,29,6070663,3312394,0
177175,729,7667414,0,14152055,1573522,1
42553,663,5089300,25,23818223,3619497,1
270887,790,2791201,30,23949102,2085476,1
36788,673,8151707,16,3846633,677772,0
101892,811,7012121,27,18299769,3691231,1
124861,790,9559684,11,24557821,3536960,1
279793,758,9063288,28,19529196,743890,1
233067,353,4939362,21,300476,1718519,0
146496,623,6297443,7,3032747,379209,1
203895,480,2036007,34,16654016,2210359,1
168927,423,280543,26,9556455,1338777,1
188309,532,8568089,29,5741150,642769,1
282439,467,3055047,28,12651018,680101,1
273753,665,8556944,32,14293836,2057723,1
108527,482,3020290,7,8973232,4554016,0
133436,811,3040675,13,1542592,4989739,1
297761,522,9156931,22,11294911,214726,1
209664,444,1416141,30,5869449,2304540,1
296606,848,7437162,23,11709435,2936820,1
278754,321,7077950,4,15239429,4846304,1
97532,694,8913245,2,14186661,862837,1
166351,485,6460669,4,21864931,3608947,1
124828,541,2168590,34,8442914,1293890,1
278225,810,203819,18,21743844,4006307,1
155871,464,5526864,11,93780,545345,0
274091,438,6321600,29,17363542,301804,1
52167,821,4288149,32,15816268,1998757,1
100554,561,6486543,21,16959736,439339,1
122195,553,6862444,7,24120576,556778,1
132160,508,4118567,20,3251463,2242640,0
210749,829,7208795,21,19529987,4258876,1
125570,887,6516924,8,5374337,3715183,1
76557,689,7077280,27,3851716,4193813,0
286325,315,2176178,18,2422902,811446,1
238370,718,5535509,4,20722789,1327933,1
136959,670,9898356,4,19271402,2072736,1
209755,721,6809717,35,6245163,1037546,1
162270,900,6946406,28,19423200,2564310,1
58881,512,8835502,31,11057001,1251843,1
162237,502,3657500,28,22875721,1912673,1
237814,772,7337474,32,21792804,1323272,1
153296,849,743580,0,19248179,261691,1
134387,729,8838195,27,17090420,687587,1
238717,322,2047961,34,1702662,4618349,0
240239,654,9547241,23,4669028,4058016,1
98184,849,1033169,28,22771186,2844017,1
184354,403,9789948,35,11093619,4754220,1
123233,514,456384,34,9131084,2694865,0
74976,882,7494319,9,5211414,2215605,0
63816,727,8062733,27,7317438,2104443,0
52690,791,714177,21,22220902,520754,1
219847,755,5976368,25,5313291,3053917,1
290092,636,1168335,25,11648673,2788205,1
184820,309,4989971,19,12049172,3328124,1
196463,554,3982641,29,6858505,4505271,1
184786,884,2936930,24,13237081,4559083,1
295736,445,531932,12,3905925,4238887,0
163328,890,3677049,7,6012192,3800539,1
252141,569,3759426,12,14811514,1073184,1
283280,784,2409087,29,20466311,3268811,1
143915,366,469284,31,14972370,387689,1
269236,892,387045,8,8625349,4388535,1
161143,880,6108797,20,20485725,743371,1
178572,511,7088274,27,3554363,1300881,0
171382,782,5752051,3,17997118,3762607,1
33402,543,8192652,24,9748855,3684567,0
193479,614,4932825,34,8942219,4613918,1
260507,888,1654538,1,9085054,2050094,1
173505,480,6120042,27,22935921,2106758,1
189630,633,6369501,9,2007015,1583256,1
203866,449,3043191,33,55876,1884238,0
162896,555,2928495,29,23253410,4412545,1
149759,418,7914995,11,4940129,4772909,0
166699,817,4214053,3,6632908,1072380,1
47666,891,6164446,17,13546456,4899650,1
227694,456,5968049,22,22146969,1872530,1
62180,359,6025917,16,4154140,3564018,0
76570,767,4439580,1,9133547,3959047,1
101354,619,3303941,26,18603321,1233044,1
201037,622,1126592,35,9450495,3682410,1
70789,695,2346523,22,20620664,1783350,1
65108,532,5543055,32,9378378,344128,0
238025,876,4307600,5,1827569,4346991,1
127783,341,1292857,9,1796390,3568214,0
223334,360,3807345,3,9755544,2988083,0
252017,557,3189827,6,5832519,251683,1
268575,612,6508433,35,12438997,3310452,1
143170,724,7670930,32,1049378,2731653,0
275903,442,3680718,12,22290434,3619335,1
168860,621,8382656,9,13260522,60816,1
292365,480,7300162,30,22564963,2229602,1
276855,794,9865797,11,24055740,4955942,1
246226,459,6390027,6,19609135,1276291,1
121094,627,9947069,10,2755490,4292492,0
254150,455,933054,4,14430186,460757,1
115867,363,3300419,25,22192272,2890506,1
240933,538,5213480,26,11913243,4152344,1
53715,417,8533919,23,17292625,3182614,1
218401,791,5647962,27,17955798,4779092,1
287390,391,7366006,8,9055153,3555219,0
64095,629,4211861,13,13610415,3674979,1
262634,547,2718955,35,9694284,4994502,0
59880,581,7338882,2,4706537,124336,0
210450,507,8789446,25,3518921,401106,0
155109,596,1144832,11,18569002,4857617,1
174919,529,5399062,23,24888160,4223620,1
114945,508,7642945,10,22026762,531604,1
42452,463,5974279,7,7763272,1109096,0
206947,855,3087030,12,10783826,3138671,1
90987,638,4560595,29,6125676,3532301,0
51860,893,5471309,6,2531156,3988975,0
211437,878,7515038,11,16147658,3846919,1
70653,421,7513250,6,23947248,4887796,1
50067,474,8851278,22,19953748,3023637,1
191893,697,6403031,4,10076214,2262855,1
176285,780,3352378,10,9498265,865657,1
226046,336,9213017,3,18708496,3110691,1
157945,604,4693054,17,19254826,4547370,1
152398,819,6418333,25,22547142,674146,1
261987,658,5573588,34,10558661,1231947,1
258438,308,4100388,5,824646,1165258,0
292381,641,8763758,30,5924429,3552985,1
190619,378,5991468,31,20051479,1821697,1
59595,898,2828450,5,12637380,3011813,1
84516,790,9024252,24,649551,1556529,0
236231,798,712235,27,6188390,3929235,1
288717,823,7287981,28,4821088,2071402,1
291188,402,3403237,21,18739988,1394413,1
272017,688,1005705,26,9595350,4808091,1
147798,854,6499722,29,14660624,3685631,1
164807,638,4934854,9,15385372,1204586,1
102840,584,9324788,21,22101830,1359760,1
192136,319,9882204,12,17979483,3005028,1
108785,716,6740052,2,23894746,3254243,1
131777,863,135438,1,1499098,2643297,1
190089,732,9200316,0,10137818,2160776,1
261458,610,1191659,4,9921344,4639583,1
33263,465,9150428,17,3282157,1850838,0
293441,661,3691749,8,17155075,754119,1
223206,484,2317786,0,12602305,4755117,1
291061,831,2089205,31,6616544,2171982,1
157630,825,6613673,9,5108796,4423270,1
223708,714,4447417,11,8267646,674965,1
279207,607,4922364,15,6146522,618202,1
74367,645,869630,29,10611105,214559,1
231680,712,2573841,12,12482956,2716415,1
141086,548,4095129,27,9798109,3855527,0
81360,680,5743292,2,18240891,100327,1
289374,618,4379071,26,14339505,1202143,1
246460,306,523941,7,22451566,7902,1
82195,345,3735450,13,19209408,4728064,1
58222,603,8361981,31,11658579,3028786,1
129931,736,7980300,23,19392796,295371,1
52151,521,9488085,28,9020876,4849278,0
129203,567,4508524,8,12559803,1320466,1
90321,398,3924537,35,7819738,1041064,1
64777,362,5959673,6,14276739,4810923,1
89218,521,222231,18,20385643,296116,1
142848,647,7786072,21,7794399,4405445,0
250663,620,175409,16,6529369,2785040,1
126568,818,1436722,6,3544314,2284792,1
227716,530,8654163,21,8809670,4964429,0
34620,788,4356838,16,11051688,4031586,1
95694,844,9514305,1,3041348,4013887,0
63366,760,2275576,18,24950167,455756,1
180240,386,7297174,6,20503493,350889,1
143719,688,8207398,6,51382,4608902,0
147560,370,768890,28,14141782,3118964,1
191872,875,9794106,24,8869605,262742,1
260260,679,8482812,19,3444974,1727020,1
63803,685,6368375,1,23699647,1838477,1
288047,445,9980504,27,11591031,2113866,1
179846,648,1125993,25,20631086,3116736,1
156964,604,8537409,10,1834423,865592,1
167521,850,2297571,14,14265439,4949321,1
297171,459,541880,35,6633492,2125652,1
35505,504,736346,25,3848043,709179,0
155057,692,6611547,27,1742854,1020756,1
252474,534,7297348,8,12200106,4785573,1
168297,521,8648741,2,15321429,2847954,1
81824,885,9307508,9,1105855,2575795,0
214300,670,8416291,12,164898,537228,1
250108,446,7145568,0,2275901,1858856,0
139322,748,4126126,18,4702559,95738,1
116865,424,3878351,24,14704451,4506506,1
57945,878,890559,2,16410604,3300294,1
274470,713,9534449,27,15102229,566342,1
272254,891,1239741,9,20936814,3297093,1
81817,845,5476147,15,18913003,2225228,1
85796,368,5969377,23,13352645,4388328,1
93109,647,4819777,10,15008152,2604057,1
268766,318,2690712,13,4084898,4707049,0
209879,448,8103158,5,14388349,4456195,1
41501,545,9710959,4,1586351,4067727,0
61534,822,2431783,1,2805151,2233003,1
229430,587,1766658,12,3152073,3457539,1
96550,554,2977621,27,18547522,651315,1
212327,684,6607664,24,18282428,4360547,1
181003,900,6797209,12,9797518,4976570,1
186968,391,2828380,0,17783055,806183,1
220894,490,3334770,4,4314829,2396757,1
77629,654,850248,24,1994774,2750885,1
166128,564,7345944,6,11008357,4568589,1
35750,840,6890187,31,1211236,517655,0
181155,335,8060385,33,22807034,2850585,1
129435,748,6872273,34,2935298,725774,1
110042,637,6325920,3,1513909,1908613,0
43934,646,8507752,34,3382997,3517547,0
246168,791,9477262,4,22142091,1724632,1
205620,454,6160194,17,1162222,1760178,0
91239,513,2586152,33,10846225,436477,1
235374,379,715692,24,4615002,2273141,1
52998,330,413557,33,17837633,865721,1
82478,502,2566236,17,21708035,2232841,1
99358,767,7101642,8,7401236,677771,1
94472,414,4108508,4,2461543,2530428,0
88915,464,8143199,20,12443098,52044,1
247632,726,149086,26,1221074,2579643,1
122767,425,6783461,19,17821571,1133057,1
86383,472,6461012,12,12222868,2637898,1
262029,539,3548679,29,2267182,2314107,0
106768,562,267522,20,20785908,2407286,1
127838,481,3634951,33,14645115,990891,1
123006,774,7062383,19,8864997,1236943,1
230423,510,5302772,24,10527627,396339,1
234483,675,5397014,22,15549116,36069,1
144477,714,6599037,16,20261329,1809096,1
256504,563,1779718,7,17271944,3393012,1
209122,895,4491113,27,9350981,3463548,1
155465,733,4925553,18,520107,582228,1
232351,781,4419933,28,15198499,3246324,1
234517,552,8550159,17,12070380,3915306,1
299767,770,6942418,10,13224085,2677630,1
123660,459,5937608,10,6170633,441585,1
241601,314,6271774,1,7658163,3244590,0
164622,636,8812365,26,1790454,2025377,0
130580,474,9044986,22,24937490,242171,1
88736,617,2426988,0,2098657,2298935,0
164868,594,2148956,14,17853360,1344112,1
35288,808,773377,10,12775499,304390,1
179997,626,4799175,29,22203439,892220,1
75070,711,2824155,5,712928,4589186,0
291633,866,1151961,8,11258306,4395851,1
251726,682,1986260,29,12797821,3227874,1
239220,378,509537,17,19658963,219530,1
212373,449,1929577,34,11074585,2542158,1
